agents,map_file,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time,Opti_Deadline,Scenario_File
260,random-32-32-20.map,PIBT,0,213809,6336,100000,59,17346,64,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBT,0,13665,6336,100000,59,28552,256,random-32-32-20-random-6.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,6336,100000,59,6313,0,random-32-32-20-random-6.scen
320,random-32-32-20.map,PIBT,0,720196,7549,100000,59,16549,0,random-32-32-20-random-6.scen
320,random-32-32-20.map,PIBT,0,834179,7549,100000,59,31432,1,random-32-32-20-random-6.scen
320,random-32-32-20.map,PIBT,0,417313,7549,100000,59,27549,4,random-32-32-20-random-6.scen
320,random-32-32-20.map,PIBT,0,217628,7549,100000,59,32689,16,random-32-32-20-random-6.scen
20,random-32-32-20.map,PIBT,1,577,505,42,42,0,0,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,1,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,4,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,16,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,64,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,256,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBTOLD,1,577,505,42,42,0,0,random-32-32-20-random-10.scen
80,random-32-32-20.map,PIBT,1,2395,1951,54,54,2,0,random-32-32-20-random-10.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,1,random-32-32-20-random-10.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,4,random-32-32-20-random-10.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,16,random-32-32-20-random-10.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,64,random-32-32-20-random-10.scen
80,random-32-32-20.map,PIBT,1,2374,1951,54,54,3,256,random-32-32-20-random-10.scen
80,random-32-32-20.map,PIBTOLD,1,2395,1951,54,54,2,0,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBT,1,5501,3549,71,59,6,0,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBT,0,5234,3549,100000,59,6810,1,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBT,0,5290,3549,100000,59,6705,4,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBT,0,5199,3549,100000,59,9657,16,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBT,0,205149,3549,100000,59,8203,64,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBT,0,5034,3549,100000,59,9741,256,random-32-32-20-random-10.scen
140,random-32-32-20.map,PIBTOLD,1,5501,3549,71,59,4,0,random-32-32-20-random-10.scen
200,random-32-32-20.map,PIBT,0,208660,4803,100000,59,8507,0,random-32-32-20-random-10.scen
200,random-32-32-20.map,PIBT,0,408305,4803,100000,59,16244,1,random-32-32-20-random-10.scen
200,random-32-32-20.map,PIBT,0,8148,4803,100000,59,10673,4,random-32-32-20-random-10.scen
200,random-32-32-20.map,PIBT,0,8404,4803,100000,59,10545,16,random-32-32-20-random-10.scen
200,random-32-32-20.map,PIBT,0,208043,4803,100000,59,13067,64,random-32-32-20-random-10.scen
200,random-32-32-20.map,PIBT,0,8217,4803,100000,59,21868,256,random-32-32-20-random-10.scen
200,random-32-32-20.map,PIBTOLD,0,208660,4803,100000,59,5115,0,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBT,0,1013296,6336,100000,59,11829,0,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBT,0,213805,6336,100000,59,13803,1,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBT,0,212904,6336,100000,59,18919,4,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBT,0,213358,6336,100000,59,16255,16,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBT,0,13558,6336,100000,59,17508,64,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBT,0,213540,6336,100000,59,26849,256,random-32-32-20-random-10.scen
260,random-32-32-20.map,PIBTOLD,0,1013296,6336,100000,59,6412,0,random-32-32-20-random-10.scen
320,random-32-32-20.map,PIBT,0,720196,7549,100000,59,16415,0,random-32-32-20-random-10.scen
20,random-32-32-20.map,PIBT,1,577,505,42,42,0,0,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,1,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,4,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,16,random-32-32-20-random-19.scen
20,random-32-32-20.map,PIBT,1,566,505,42,42,0,64,random-32-32-20-random-19.scen
